CustID,Mark
C005001205,small
C005021857,small
C005001284,small
C005021886,small
C005001420,small
C005021921,small
C005001426,small
C004775782,small
C005001465,small
C004657178,small
C004746244,small
C005022060,small
C005001539,small
C005022147,small
C005001544,small
C005022181,small
C004625408,small
C005022202,small
C005001629,small
C005022209,small
C005001645,small
C005022217,small
C005001738,small
C005022230,small
C004946966,small
C005022236,small
C005001771,small
C005022245,small
C005001783,small
C005022251,small
C004946982,small
C005022262,small
C005001794,small
C005022272,small
C005001812,small
C005022280,small
C004938542,small
C005022318,small
C005001838,small
C005022328,small
C005001854,small
C005022345,small
C004946995,small
C005022350,small
C005001863,small
C004657362,small
C005001887,small
C005022365,small
C004947001,small
C005022375,small
C005001928,small
C005022381,small
C005001937,small
C005022387,small
C004891316,small
C005022398,small
C004938548,small
C005022410,small
C004947018,small
C005022421,small
C005002173,small
C005022432,small
C005002205,small
C005022475,small
C005002211,small
C004952038,small
C005002224,small
C005022584,small
C004938558,small
C004916480,small
C004947077,small
C005022656,small
C005002342,small
C005022676,small
C005002467,small
C005022693,small
C005002534,small
C004916557,small
C005002540,small
C005022764,small
C005002547,small
C004971771,small
C005002549,small
C004804352,small
C005002552,small
C004804465,small
C005002557,small
C004952350,small
C004702740,small
C004952366,small
C005002574,small
C005022999,small
C005002588,small
C004939777,small
C005002597,small
C005023049,small
C005002599,small
C004657396,small
C005002614,small
C004952621,small
C005002615,small
C004952656,small
C004947123,small
C004917412,small
C005002625,small
C004805479,small
C005002626,small
C004952699,small
C005002632,small
C005023601,small
C005002638,small
C004952820,small
C005002659,small
C004952984,small
C005002660,small
C005023718,small
C005002708,small
C005023739,small
C004947186,small
C005023759,small
C005002719,small
C004806144,small
C005002735,small
C004939978,small
C005002746,small
C004939983,small
C005002749,small
C005023995,small
C005002765,small
C004953469,small
C005002768,small
C004953586,small
C005002770,small
C004783300,small
C005002772,small
C004918134,small
C005002780,small
C004807295,small
C005002782,small
C005024290,small
C005002786,small
C004783302,small
C005002787,small
C005024497,small
C005002789,small
C004828549,small
C005002792,small
C004940315,small
C005002795,small
C005024798,small
C005002798,small
C005024906,small
C005002801,small
C004955314,small
C005002805,small
C004783318,small
C005002806,small
C004955687,small
C005002808,small
C005025253,small
C005002810,small
C005025349,small
C005002811,small
C005025476,small
C005002814,small
C004777264,small
C005002819,small
C005025663,small
C005002821,small
C004783343,small
C005002822,small
C004956227,small
C005002825,small
C004810309,small
C005002826,small
C005025992,small
C005002828,small
C004956273,small
C005002830,small
C005026150,small
C005002833,small
C005026250,small
C005002834,small
C004788354,small
C005002836,small
C005026419,small
C005002837,small
C005026488,small
C005002838,small
C004956580,small
C005002839,small
C004811445,small
C005002841,small
C004811477,small
C005002842,small
C004811636,small
C005002843,small
C004683055,small
C005002847,small
C004811931,small
C005002850,small
C004683693,small
C005002851,small
C004684670,small
C005002859,small
C004957056,small
C005002860,small
C004812431,small
C005002862,small
C004957212,small
C005002864,small
C004957340,small
C005002866,small
C004813098,small
C005002871,small
C004941027,small
C005002873,small
C004957685,small
C005002878,small
C004788964,small
C005002880,small
C004941105,small
C005002882,small
C004958085,small
C005002884,small
C004937785,small
C005002887,small
C004941185,small
C005002888,small
C004567484,small
C005002889,small
C004560378,small
C005002892,small
C005027695,small
C005002893,small
C005027823,small
C005002899,small
C004941261,small
C005002904,small
C004829633,small
C005002906,small
C005028105,small
C005002908,small
C004959043,small
C005002912,small
C004959138,small
C005002913,small
C004959174,small
C005002940,small
C004959244,small
C004626467,small
C004689729,small
C004947231,small
C004962120,small
C005002954,small
C004959609,small
C004626515,small
C004937599,small
C005002973,small
C005028515,small
C005002977,small
C004690835,small
C005002984,small
C005028705,small
C005002999,small
C005028733,small
C005003003,small
C005028738,small
C004947255,small
C005028765,small
C005003024,small
C005028798,small
C005003027,small
C005028820,small
C005003073,small
C005028854,small
C005003082,small
C005028865,small
C005003086,small
C005028887,small
C005003095,small
C005028899,small
C005003096,small
C005028910,small
C005003107,small
C004921444,small
C005003112,small
C005028959,small
C005003134,small
C005028975,small
C005003166,small
C005028995,small
C005003178,small
C005029006,small
C004667352,small
C004959791,small
C004546473,small
C005029051,small
C004947462,small
C005029070,small
C005003204,small
C005029089,small
C005003206,small
C005029112,small
C004936934,small
C005029144,small
C005003217,small
C005029160,small
C005003229,small
C005029168,small
C005003254,small
C005029202,small
C004767921,small
C005029269,small
C005003331,small
C005029293,small
C004942006,small
C005029303,small
C004893162,small
C005029329,small
C004767936,small
C005029338,small
C004626723,small
C005029359,small
C005003463,small
C005029375,small
C004947472,small
C005029413,small
C004893182,small
C005029423,small
C004893197,small
C005029434,small
C005003544,small
C005029457,small
C005003803,small
C005029469,small
C005003811,small
C005029499,small
C005003821,small
C005029514,small
C005003835,small
C005029532,small
C005003836,small
C005029542,small
C004947484,small
C005029557,small
C005003867,small
C005029627,small
C004893523,small
C005029653,small
C005003969,small
C005029671,small
C005004045,small
C005029679,small
C004893758,small
C005029698,small
C005004053,small
C005029711,small
C004893762,small
C004922261,small
C005004099,small
C005029773,small
C005004117,small
C005029791,small
C005004126,small
C005029956,small
C005004155,small
C005029997,small
C005004168,small
C005030057,small
C005004180,small
C005030094,small
C004947495,small
C005030125,small
C005004222,small
C005030168,small
C004667491,small
C005030210,small
C004947501,small
C005030306,small
C005004245,small
C005030326,small
C005004356,small
C005030356,small
C005004370,small
C005030406,small
C005004383,small
C005030453,small
C005004384,small
C005030482,small
C005004389,small
C005030544,small
C005004403,small
C005030557,small
C005004413,small
C005030601,small
C005004416,small
C005030641,small
C005004430,small
C005030683,small
C005004443,small
C005030705,small
C004947505,small
C005030723,small
C005004481,small
C005030739,small
C004947508,small
C005030758,small
C005004549,small
C005030790,small
C005004554,small
C005030813,small
C005004571,small
C005030824,small
C005004611,small
C005030833,small
C005004642,small
C005030844,small
C005004645,small
C005030901,small
C005004651,small
C005030914,small
C005004735,small
C005030956,small
C005004753,small
C005030993,small
C005004760,small
C005031014,small
C005004763,small
C005031027,small
C005004767,small
C005031063,small
C005004776,small
C005031083,small
C005004793,small
C005031102,small
C005004794,small
C005031122,small
C005004802,small
C005031142,small
C005004810,small
C005031164,small
C005004811,small
C005031186,small
C005004816,small
C005031216,small
C005004818,small
C005031228,small
C005004823,small
C005031245,small
C005004827,small
C005031259,small
C005004830,small
C005031277,small
C004824445,small
C005031308,small
C005004869,small
C005031327,small
C005004870,small
C005031362,small
C005004875,small
C005031381,small
C005004878,small
C005031409,small
C005004895,small
C005031441,small
C004947550,small
C005031470,small
C005005021,small
C005031503,small
C005005027,small
C004960093,small
C005005029,small
C005031634,small
C005005046,small
C005031663,small
C005005049,small
C005031680,small
C005005063,small
C005031696,small
C004894653,small
C005031727,small
C005005073,small
C005031785,small
C005005078,small
C005031823,small
C005005079,small
C005031863,small
C004798305,small
C005031955,small
C005005081,small
C005031983,small
C005005082,small
C005032018,small
C005005085,small
C005032030,small
C004566609,small
C005032120,small
C005005170,small
C005032140,small
C005005180,small
C005032162,small
C005005189,small
C005032209,small
C005005192,small
C005032257,small
C005005194,small
C005032279,small
C005005197,small
C005032300,small
C005005200,small
C005032334,small
C005005208,small
C005032376,small
C005005209,small
C005032421,small
C005005220,small
C005032479,small
C005005226,small
C005032508,small
C005005237,small
C005032561,small
C005005268,small
C005032602,small
C005005271,small
C005032634,small
C005005273,small
C005032718,small
C005005318,small
C005032751,small
C005005319,small
C005032782,small
C005005322,small
C005032804,small
C005005325,small
C005032862,small
C005005326,small
C005032873,small
C005005327,small
C005032900,small
C005005328,small
C005032932,small
C005005329,small
C005032967,small
C005005332,small
C005032984,small
C005005340,small
C005033013,small
C005005346,small
C005033052,small
C005005350,small
C005033099,small
C005005351,small
C005033133,small
C005005366,small
C005033170,small
C005005371,small
C005033194,small
C005005372,small
C005033203,small
C005005373,small
C005033246,small
C005005380,small
C005033286,small
C005005384,small
C005033316,small
C005005385,small
C005033379,small
C005005386,small
C005033414,small
C005005394,small
C005033440,small
C005005401,small
C005033515,small
C004947617,small
C004692309,small
C005005404,small
C005033552,small
C005005405,small
C005033593,small
C005005406,small
C005033639,small
C005005407,small
C005033667,small
C005005410,small
C005033690,small
C005005418,small
C005033722,small
C005005419,small
C005033752,small
C005005435,small
C005033769,small
C005005437,small
C005033789,small
C005005440,small
C005033843,small
C005005443,small
C005033852,small
C005005452,small
C005033907,small
C005005455,small
C005033941,small
C005005456,small
C005033979,small
C005005459,small
C005034009,small
C005005461,small
C005034028,small
C005005462,small
C005034045,small
C005005470,small
C005034062,small
C005005473,small
C005034081,small
C005005479,small
C005034132,small
C005005538,small
C005034165,small
C005005544,small
C005034202,small
C004895403,small
C005034234,small
C004785878,small
C005034336,small
C005005637,small
C005034363,small
C005005650,small
C005034385,small
C005005666,small
C005034408,small
C004784130,small
C005034439,small
C005005733,small
C005034459,small
C005005779,small
C005034506,small
C005005884,small
C005034535,small
C004541782,small
C005034600,small
C005005987,small
C005034612,small
C005005988,small
C005034619,small
C005006082,small
C004778569,small
C005006090,small
C005034650,small
C005006102,small
C005034672,small
